HipFlex_R	HipFlex_L	KneeFlex_R	KneeFlex_L	FootLFex_R	FootLFex_L	Q1	Q2	Q3	Q4	Q5	Q6	Q7	ACC1_X	ACC1_Y	ACC1_Z	GYR1_X	GYR1_Y	GYR1_Z	ACC2_X	ACC2_Y	ACC2_Z	GYR2_X	GYR2_Y	GYR2_Z	ACC3_X	ACC3_Y	ACC3_Z	GYR3_X	GYR3_Y	GYR3_Z	ACC4_X	ACC4_Y	ACC4_Z	GYR4_X	GYR4_Y	GYR4_Z	ACC5_X	ACC5_Y	ACC5_Z	GYR5_X	GYR5_Y	GYR5_Z	ACC6_X	ACC6_Y	ACC6_Z	GYR6_X	GYR6_Y	GYR6_Z	ACC7_X	ACC7_Y	ACC7_Z	GYR7_X	GYR7_Y	GYR7_Z	TImeStamp
64.45456	119.2288	74.08776	90.59572	4.20521259307861	320.28927230835	(0.64062, 0.32154, -0.49563, 0.49048)	(-0.06076, -0.25966, 0.81400, 0.51603)	(-0.32073, 0.70152, -0.60095, -0.20943)	(0.18375, 0.54489, -0.66141, 0.48152)	(0.08389, -0.67959, 0.70297, 0.19224)	(0.74829, 0.13302, -0.27641, 0.58819)	(0.25689, 0.06672, 0.38690, 0.88310)	-9.24359130859375	-3.13224029541016	-0.209381967782974	0.0214753765612841	0.0115635711699724	-0.0202340129762888	-3.47041916847229	-3.61092066764831	8.40478610992432	-0.0039392989128828	-0.00770984357222915	-0.0050483993254602	-9.60688495635986	0.88997346162796	-1.74762260913849	-0.0434805490076542	0.0123587129637599	0.0357562080025673	-8.96798896789551	2.9272608757019	3.12471652030945	0.0663690268993378	0.069764569401741	-0.0340061224997044	-9.65325355529785	-1.46012675762177	0.649889647960663	0.0359629392623901	0.0436779297888279	-0.00493219401687384	-9.38680171966553	-2.52306866645813	-1.43442285060883	-0.0227850861847401	-0.0171958561986685	-0.0143639966845512	-3.96157646179199	3.13004660606384	8.51329326629639	-0.069989338517189	0.0155368875712156	0.0410658828914165	1652107915
64.45456	119.2288	74.08776	90.59572	4.20521259307861	320.28927230835	(0.64062, 0.32154, -0.49563, 0.49048)	(-0.06076, -0.25966, 0.81400, 0.51603)	(-0.32073, 0.70152, -0.60095, -0.20943)	(0.18375, 0.54489, -0.66141, 0.48152)	(0.08389, -0.67959, 0.70297, 0.19224)	(0.74829, 0.13302, -0.27641, 0.58819)	(0.25689, 0.06672, 0.38690, 0.88310)	-9.24359130859375	-3.13224029541016	-0.209381967782974	0.0214753765612841	0.0115635711699724	-0.0202340129762888	-3.47041916847229	-3.61092066764831	8.40478610992432	-0.0039392989128828	-0.00770984357222915	-0.0050483993254602	-9.60688495635986	0.88997346162796	-1.74762260913849	-0.0434805490076542	0.0123587129637599	0.0357562080025673	-8.96798896789551	2.9272608757019	3.12471652030945	0.0663690268993378	0.069764569401741	-0.0340061224997044	-9.65325355529785	-1.46012675762177	0.649889647960663	0.0359629392623901	0.0436779297888279	-0.00493219401687384	-9.38680171966553	-2.52306866645813	-1.43442285060883	-0.0227850861847401	-0.0171958561986685	-0.0143639966845512	-3.96157646179199	3.13004660606384	8.51329326629639	-0.069989338517189	0.0155368875712156	0.0410658828914165	1652107915
64.45547	119.1905	74.06715	90.56197	4.20876693725586	320.299694061279	(0.64054, 0.32147, -0.49573, 0.49053)	(-0.06072, -0.25955, 0.81405, 0.51601)	(-0.32062, 0.70150, -0.60114, -0.20911)	(0.18380, 0.54451, -0.66159, 0.48168)	(0.08401, -0.67964, 0.70285, 0.19245)	(0.74822, 0.13274, -0.27652, 0.58830)	(0.25698, 0.06667, 0.38684, 0.88310)	-9.27879905700684	-2.91560769081116	-0.213733956217766	0.00152454467024654	0.0134761361405253	-0.0200313925743103	-3.48967027664185	-3.60612416267395	8.41226196289063	0.00423614727333188	-0.00707896612584591	0.00635816203430295	-9.60257530212402	0.824875831604004	-1.73287713527679	-0.0426281839609146	0.00244929711334407	0.0322203040122986	-8.76097869873047	3.01384234428406	3.22115111351013	-0.0330781750380993	-0.021263662725687	-0.0058753271587193	-9.61720657348633	-1.34826397895813	0.58294814825058	0.0214470569044352	0.0372864119708538	-0.00420920923352242	-9.31006717681885	-2.42385220527649	-1.48972034454346	-0.0122737968340516	-0.0161405261605978	-0.0110522378236055	-3.91818308830261	3.1624219417572	8.4053430557251	-0.0476360730826855	0.00824281945824623	0.0240354780107737	1652107915
64.45547	119.1905	74.06715	90.56197	4.20876693725586	320.299694061279	(0.64054, 0.32147, -0.49573, 0.49053)	(-0.06072, -0.25955, 0.81405, 0.51601)	(-0.32062, 0.70150, -0.60114, -0.20911)	(0.18380, 0.54451, -0.66159, 0.48168)	(0.08401, -0.67964, 0.70285, 0.19245)	(0.74822, 0.13274, -0.27652, 0.58830)	(0.25698, 0.06667, 0.38684, 0.88310)	-9.27879905700684	-2.91560769081116	-0.213733956217766	0.00152454467024654	0.0134761361405253	-0.0200313925743103	-3.48967027664185	-3.60612416267395	8.41226196289063	0.00423614727333188	-0.00707896612584591	0.00635816203430295	-9.60257530212402	0.824875831604004	-1.73287713527679	-0.0426281839609146	0.00244929711334407	0.0322203040122986	-8.76097869873047	3.01384234428406	3.22115111351013	-0.0330781750380993	-0.021263662725687	-0.0058753271587193	-9.61720657348633	-1.34826397895813	0.58294814825058	0.0214470569044352	0.0372864119708538	-0.00420920923352242	-9.31006717681885	-2.42385220527649	-1.48972034454346	-0.0122737968340516	-0.0161405261605978	-0.0110522378236055	-3.91818308830261	3.1624219417572	8.4053430557251	-0.0476360730826855	0.00824281945824623	0.0240354780107737	1652107915
64.45847	119.1603	74.06424	90.54269	4.20430374145508	320.305667877197	(0.64063, 0.32110, -0.49569, 0.49069)	(-0.06070, -0.25943, 0.81407, 0.51604)	(-0.32047, 0.70156, -0.60127, -0.20880)	(0.18405, 0.54373, -0.66164, 0.48241)	(0.08410, -0.67974, 0.70271, 0.19256)	(0.74806, 0.13231, -0.27644, 0.58862)	(0.25699, 0.06655, 0.38729, 0.88291)	-9.32571411132812	-3.07913112640381	-0.242766380310059	-0.0329564698040485	0.00509282108396292	-0.0296956021338701	-3.53783702850342	-3.59654974937439	8.43452453613281	0.00329903070814908	-0.00784351956099272	0.00111502199433744	-9.56927585601807	0.805399775505066	-1.73761785030365	-0.0424690209329128	0.00204441556707025	0.0173471160233021	-8.6095666885376	2.79713535308838	3.10542559623718	-0.0951042026281357	-0.0398877896368504	0.0170718561857939	-9.70608520507812	-1.33431959152222	0.610284626483917	0.0107230106368661	0.0418278649449348	-0.00419409712776542	-9.41894626617432	-2.33053779602051	-1.5285040140152	-0.0371777415275574	-0.0351696349680424	-0.0017810664139688	-3.88935542106628	3.11691188812256	8.50195407867432	-0.0507443472743034	-0.00114342325832695	0.0475049428641796	1652107915
64.45847	119.1603	74.06424	90.54269	4.20430374145508	320.305667877197	(0.64063, 0.32110, -0.49569, 0.49069)	(-0.06070, -0.25943, 0.81407, 0.51604)	(-0.32047, 0.70156, -0.60127, -0.20880)	(0.18405, 0.54373, -0.66164, 0.48241)	(0.08410, -0.67974, 0.70271, 0.19256)	(0.74806, 0.13231, -0.27644, 0.58862)	(0.25699, 0.06655, 0.38729, 0.88291)	-9.32571411132812	-3.07913112640381	-0.242766380310059	-0.0329564698040485	0.00509282108396292	-0.0296956021338701	-3.53783702850342	-3.59654974937439	8.43452453613281	0.00329903070814908	-0.00784351956099272	0.00111502199433744	-9.56927585601807	0.805399775505066	-1.73761785030365	-0.0424690209329128	0.00204441556707025	0.0173471160233021	-8.6095666885376	2.79713535308838	3.10542559623718	-0.0951042026281357	-0.0398877896368504	0.0170718561857939	-9.70608520507812	-1.33431959152222	0.610284626483917	0.0107230106368661	0.0418278649449348	-0.00419409712776542	-9.41894626617432	-2.33053779602051	-1.5285040140152	-0.0371777415275574	-0.0351696349680424	-0.0017810664139688	-3.88935542106628	3.11691188812256	8.50195407867432	-0.0507443472743034	-0.00114342325832695	0.0475049428641796	1652107915
64.42612	119.1618	74.04672	90.51575	4.15590381622314	320.314727783203	(0.64082, 0.32074, -0.49544, 0.49094)	(-0.06067, -0.25935, 0.81407, 0.51608)	(-0.32033, 0.70159, -0.60142, -0.20843)	(0.18456, 0.54388, -0.66125, 0.48258)	(0.08412, -0.67984, 0.70260, 0.19261)	(0.74816, 0.13208, -0.27640, 0.58857)	(0.25673, 0.06690, 0.38725, 0.88298)	-9.21426010131836	-3.3510377407074	-0.382733076810837	-0.0548667795956135	0.0104293078184128	-0.0197578221559525	-3.52333760261536	-3.62509870529175	8.41259288787842	0.00332009163685143	-0.00334056839346886	-0.000638983037788421	-9.59789657592773	0.774387061595917	-1.76138615608215	-0.0470576249063015	0.00864242389798164	0.030440790578723	-8.79881286621094	2.69629716873169	3.24085831642151	-0.0499950684607029	0.0668555498123169	0.00665485067293048	-9.67657089233398	-1.4222776889801	0.532312512397766	0.00163585087284446	0.0400904826819897	-0.000720347219612449	-9.42984771728516	-2.29946804046631	-1.63449764251709	-0.0234479587525129	0.00906265154480934	-0.00566867459565401	-3.93199181556702	3.10885643959045	8.47840118408203	-0.0261981002986431	-0.0389497019350529	0.036804087460041	1652107915
64.42612	119.1618	74.04672	90.51575	4.15590381622314	320.314727783203	(0.64082, 0.32074, -0.49544, 0.49094)	(-0.06067, -0.25935, 0.81407, 0.51608)	(-0.32033, 0.70159, -0.60142, -0.20843)	(0.18456, 0.54388, -0.66125, 0.48258)	(0.08412, -0.67984, 0.70260, 0.19261)	(0.74816, 0.13208, -0.27640, 0.58857)	(0.25673, 0.06690, 0.38725, 0.88298)	-9.21426010131836	-3.3510377407074	-0.382733076810837	-0.0548667795956135	0.0104293078184128	-0.0197578221559525	-3.52333760261536	-3.62509870529175	8.41259288787842	0.00332009163685143	-0.00334056839346886	-0.000638983037788421	-9.59789657592773	0.774387061595917	-1.76138615608215	-0.0470576249063015	0.00864242389798164	0.030440790578723	-8.79881286621094	2.69629716873169	3.24085831642151	-0.0499950684607029	0.0668555498123169	0.00665485067293048	-9.67657089233398	-1.4222776889801	0.532312512397766	0.00163585087284446	0.0400904826819897	-0.000720347219612449	-9.42984771728516	-2.29946804046631	-1.63449764251709	-0.0234479587525129	0.00906265154480934	-0.00566867459565401	-3.93199181556702	3.10885643959045	8.47840118408203	-0.0261981002986431	-0.0389497019350529	0.036804087460041	1652107915
64.37228	119.1337	74.01337	90.46999	4.18174934387207	320.329055786133	(0.64083, 0.32075, -0.49548, 0.49087)	(-0.06052, -0.25924, 0.81415, 0.51603)	(-0.32036, 0.70163, -0.60156, -0.20786)	(0.18491, 0.54419, -0.66100, 0.48244)	(0.08398, -0.67991, 0.70259, 0.19247)	(0.74827, 0.13147, -0.27622, 0.58865)	(0.25685, 0.06663, 0.38760, 0.88281)	-9.22432899475098	-3.26479363441467	-0.356144040822983	0.00166845496278256	0.0327489376068115	-0.0182838346809149	-3.45615720748901	-3.63491988182068	8.41159725189209	0.0124107208102942	-0.00279598985798657	0.013376728631556	-9.61699104309082	0.678495824337006	-1.83757627010345	-0.050822239369154	0.0126308863982558	0.0461429059505463	-8.89901065826416	2.71336221694946	3.45069050788879	-0.00815343391150236	0.0695515796542168	-0.0110301207751036	-9.6717414855957	-1.53619134426117	0.57834380865097	-0.0219658724963665	0.0291042160242796	0.000759846530854702	-9.38492393493652	-2.41280031204224	-1.66888618469238	-0.0745097100734711	-0.00780003191903234	-0.0210888981819153	-3.9257869720459	3.15388751029968	8.4670934677124	-0.0518584325909615	0.00926182419061661	0.0218827333301306	1652107915
64.37228	119.1337	74.01337	90.46999	4.18174934387207	320.329055786133	(0.64083, 0.32075, -0.49548, 0.49087)	(-0.06052, -0.25924, 0.81415, 0.51603)	(-0.32036, 0.70163, -0.60156, -0.20786)	(0.18491, 0.54419, -0.66100, 0.48244)	(0.08398, -0.67991, 0.70259, 0.19247)	(0.74827, 0.13147, -0.27622, 0.58865)	(0.25685, 0.06663, 0.38760, 0.88281)	-9.22432899475098	-3.26479363441467	-0.356144040822983	0.00166845496278256	0.0327489376068115	-0.0182838346809149	-3.45615720748901	-3.63491988182068	8.41159725189209	0.0124107208102942	-0.00279598985798657	0.013376728631556	-9.61699104309082	0.678495824337006	-1.83757627010345	-0.050822239369154	0.0126308863982558	0.0461429059505463	-8.89901065826416	2.71336221694946	3.45069050788879	-0.00815343391150236	0.0695515796542168	-0.0110301207751036	-9.6717414855957	-1.53619134426117	0.57834380865097	-0.0219658724963665	0.0291042160242796	0.000759846530854702	-9.38492393493652	-2.41280031204224	-1.66888618469238	-0.0745097100734711	-0.00780003191903234	-0.0210888981819153	-3.9257869720459	3.15388751029968	8.4670934677124	-0.0518584325909615	0.00926182419061661	0.0218827333301306	1652107915
